9613.275891264,TRACKING,-0.4014783914145316/0.42165208698491674/-0.63230521326728/0.5110920554094441,1.0998556867758424/-1.4861213401589408/-0.64927118735255
9613.510572264,TRACKING,-0.42514681639711704/0.46601407084252283/-0.6023924464101874/0.4890856405460708,1.1990900034678023/-1.536459710790386/-0.6470962550720047
9613.742910264,TRACKING,-0.4487850462982807/0.49211127457826753/-0.5832951977012966/0.464957570379374,1.2996276023526747/-1.5571654711810594/-0.6493285573416864
9613.945314264,TRACKING,-0.46689029530896176/0.5082157403001909/-0.5645757220530792/0.45275250126861816,1.425705492384031/-1.5618230836128615/-0.6544393510613999
9614.144505244,TRACKING,-0.47888137578425366/0.5164050560977413/-0.5569442994944067/0.44024067950527707,1.5432529129688362/-1.5505384880628523/-0.6592208756728065
9614.309274244,TRACKING,-0.4866666266201663/0.5164490153542752/-0.550503465930708/0.439752604312175,1.5802796355178246/-1.530324777879358/-0.6695271300367049
9614.511665244,TRACKING,-0.49201242753770197/0.5307345949845971/-0.5508756510937205/0.41566932525432493,1.6905042707511115/-1.520215207996976/-0.679151856665066
9614.711474244,TRACKING,0.5007109749836329/-0.5441936437377776/0.5385132860458604/-0.40391310148046966,1.7857058199696372/-1.5150815662619626/-0.6917346069485616
9614.911321244,TRACKING,0.5151499272580483/-0.5656316672490845/0.515520741582716/-0.38590188176849033,1.8997217440139798/-1.5095989792650517/-0.6865964418317506
9615.111134244,TRACKING,0.5300041136042603/-0.5886134203758269/0.4878570682484314/-0.366913970566037,2.0108060132770946/-1.4994301381426285/-0.68723905946062
9615.278534244,TRACKING,0.5386505814861426/-0.6006973447211723/0.4740122287647831/-0.35260621895212024,2.1027476794212445/-1.476955750494117/-0.6800226192118581
9615.478293244,TRACKING,0.549042910867821/-0.6100661962549317/0.4538589373975635/-0.34696347866014593,2.152573114886672/-1.4422880324455047/-0.674781634504864
9615.678112244,TRACKING,0.5571215812885825/-0.6190343604203804/0.4413931415733856/-0.33404275831230856,2.277257134307684/-1.3920409642824458/-0.6789277401384364
9615.910539244,TRACKING,0.5687038355223032/-0.6301540277096985/0.42348930461084233/-0.3164476470443644,2.4056315716795833/-1.3343496140108868/-0.6691102868079841
9616.077772244,TRACKING,0.5741118901565909/-0.6420115843293304/0.412450729031299/-0.2968189956041976,2.489695288370385/-1.2950286619805138/-0.6720927926147585
9616.277589244,TRACKING,0.5794077914639262/-0.660989541197307/0.3897880996044509/-0.27467277072521606,2.5859540701071784/-1.2527308731177704/-0.6844102775323758
9616.512400244,TRACKING,0.6076698232640524/-0.7029310273802111/0.30648265569600536/-0.20662568643536047,2.494318182982945/-1.5628897884466406/-0.6832207949094825
9616.679720244,TRACKING,0.616741052237237/-0.7147808682819002/0.27209672349071046/-0.1862326343981639,2.562699318374456/-1.5187993755189564/-0.6816402030246963
9616.879533244,TRACKING,0.6190172151350728/-0.7286922797819652/0.2392871219008637/-0.16901882643604563,2.6334543299016193/-1.4480377911073756/-0.6835729033078453
9617.079382244,TRACKING,0.631536127368264/-0.7298770600070362/0.20925864486437704/-0.15701226167460944,2.7020397207060487/-1.3579717317723186/-0.6944978410174149
9617.279200244,TRACKING,0.626043785670572/-0.7454786164729286/0.18892259941090309/-0.12899425931895744,2.7704693255476824/-1.245613239109306/-0.6974846718147345
9617.479026244,TRACKING,0.6309619458256702/-0.7521372387379355/0.16113417262788532/-0.10105862067900823,2.829401926770681/-1.1427595361319072/-0.6928206395562665
9617.678888244,TRACKING,0.636849676887639/-0.7559937594828712/0.13348609905551295/-0.07125917399144793,2.8853055260186/-1.0464892686391962/-0.691738223386532
9617.878761244,TRACKING,0.6455809022177865/-0.7570303029824841/0.09285281431990663/-0.03884792832591388,2.929407197891473/-1.045334769121578/-0.6801641045920868
9618.078613244,TRACKING,0.6465702326787668/-0.7614678304628972/0.045940458176021326/-0.0018862937106223741,2.9696375988756/-0.8465495086028344/-0.693642198384971
9618.273414244,TRACKING,0.6436800306182259/-0.7645606343275733/0.008196683186298034/0.032501017935423974,2.9867834342509294/-0.7586613984026609/-0.6938893839150893
9618.508098244,TRACKING,0.642175748486129/-0.7634498059792412/-0.027375549694851193/0.06328937993611752,2.98703439707259/-0.6485962415874715/-0.7083393297148022
9618.675639244,TRACKING,0.6489264571706166/-0.7548926480426158/-0.049704437757548736/0.08100159963364391,2.967895856976429/-0.5635916876679995/-0.7141474048637027
9618.870307244,TRACKING,0.6432583877471048/-0.7544519010789865/-0.07525936726392093/0.10657037114435274,2.9226288862709278/-0.44957514017236705/-0.7100596558521182
9619.070258244,TRACKING,0.6350916372361688/-0.7536796905358565/-0.1002754645707848/0.13627400233920414,2.869962372528893/-0.32281922299840776/-0.7123392320068852
9619.270064244,TRACKING,0.626254505754141/-0.7525464484906675/-0.12638015246395481/0.15971045343711412,2.820651672579175/-0.21099755644592488/-0.7179442045994976
9619.469890244,TRACKING,0.6256161165222659/-0.7399440132792577/-0.159900171380883/0.18846615577168918,2.7755999818549952/-0.11751181300381533/-0.7164320663141184
9619.704679244,TRACKING,0.614911270329018/-0.7246995805531414/-0.212276265732161/0.22723040610129247,2.7238977756596356/-0.01959786861564524/-0.7029339975200001
9619.904631244,TRACKING,0.5965006166654809/-0.7165736176549445/-0.2511428605295971/0.2600706812687025,2.6742949989151095/0.05764807233258844/-0.7078872320677935
9620.104314244,TRACKING,0.5817617838527374/-0.7046820565951522/-0.28858907781602877/0.2858198909221079,2.614128650858317/0.12902994338439494/-0.7207246402708436
9620.303957244,TRACKING,0.5769945066449066/-0.6861344160907281/-0.31577345139263324/0.3107800969848625,2.5341692894280663/0.1958614784960582/-0.7293695467641756
9620.503829244,TRACKING,0.5609612570837503/-0.6723209581059627/-0.34451659319159866/0.3385492025685766,2.4472291639194035/0.2503883594423629/-0.7267186033715043
9620.736251244,TRACKING,0.5384137196602248/-0.6552692969601475/-0.3775751393034017/0.3717123792255564,2.358345577855523/0.3002647499138518/-0.7268299849691721
9620.903669244,TRACKING,0.5198499719999815/-0.6446956094088545/-0.399727517154611/0.39286370663492515,2.2434835079457742/0.34062682815541473/-0.7564699819274167
9621.138265244,TRACKING,0.5013690403790384/-0.6082454439823566/-0.4456846908539817/0.4243019466564278,2.1478643891253015/0.3933196554052638/-0.752007257181198
9621.338202244,TRACKING,0.4967656272633533/-0.5683989547743827/-0.4876919646800523/0.4385241470011578,2.073755495466771/0.4357892272055381/-0.7428196848922451
9621.537977244,TRACKING,0.46377577456646674/-0.5544278524496707/-0.518629712361678/0.45666765701638085,2.0038279200325637/0.45888401744005186/-0.7481645849745605
9621.705237244,TRACKING,0.4509730752687888/-0.5376090904762264/-0.5377304608426242/0.4673821202599356,1.930577464862711/0.46987295235111237/-0.7560215741972544
9621.905083244,TRACKING,0.4513468563011916/-0.5211642097374227/-0.5401266378253169/0.48263593544891664,1.8281680634020387/0.48031287041809034/-0.7630735453186851
9622.104902244,TRACKING,0.4478515098809734/-0.5181317937035408/-0.5426156691075674/0.4863507499534997,1.7126207703222196/0.48526240444786/-0.751667998832817
9622.304094088,TRACKING,0.43887792583526725/-0.5175814138099122/-0.5505527749994422/0.486197105573171,1.6246748808080975/0.4824453073892277/-0.7561097397684092
9622.503885088,TRACKING,0.4195564306771278/-0.5177480335406913/-0.5591550436953078/0.493209219567383,1.5605464022449/0.48304793952141234/-0.7694383110392538
9622.703698088,TRACKING,0.4102354778258615/-0.5020078757010173/-0.5659443223495024/0.5093155104464544,1.4794228047980909/0.485236399059757/-0.7751634904197334
9622.871063088,TRACKING,0.4044960691293011/-0.4838296307943174/-0.5746313465730545/0.5216233828458672,1.3974634131350165/0.49397227236749147/-0.7715762783880461
9623.105860088,TRACKING,0.3892414993635962/-0.4557871035260483/-0.5928276530765614/0.5378706720163313,1.2996662085503181/0.4971333990504242/-0.7679973455929276
9623.305680088,TRACKING,0.3674769774181176/-0.4419967721042263/-0.6159338120999496/0.5387256864175965,1.2234163933431712/0.4837302250837707/-0.7758168976542467
9623.505500088,TRACKING,0.35896039787187617/-0.4257524296116286/-0.6130593354719753/0.5603934839675551,1.1508513507445606/0.4651440420161878/-0.7782112794434597
9623.737801088,TRACKING,0.35836619558642946/-0.4124538547022509/-0.6208943707224587/0.5620907448616511,1.2075411790396267/0.39901929784218776/-0.955384208526674
9623.872876088,TRACKING,0.3788131018081064/-0.4316146644697604/-0.6091494246357803/0.5469430838397541,1.5093896136853788/0.6263276225796324/-0.4708149394930994
9624.072495088,TRACKING,0.3685516317533891/-0.4242156439122038/-0.6190329980680606/0.5486431147236023,1.4378183952433392/0.5854425336324525/-0.47151424955304344
9624.237334088,TRACKING,0.3618659173720261/-0.4168543382258601/-0.6300352879229985/0.5462063594794877,1.3764817778045242/0.5549356350784193/-0.47701242751345746
9624.472125088,TRACKING,0.33959121383766466/-0.3925352153428088/-0.6389211890031534/0.5677798528892783,1.2800556299918326/0.5220214940121094/-0.482846078295796
9624.639467088,TRACKING,0.33906588686860756/-0.3726844482475901/-0.6439973009577945/0.5756808523849865,1.2027628097878438/0.5091294062446251/-0.4739058051394487
9624.839330088,TRACKING,0.3293192823196074/-0.36920754355142715/-0.6480813328165657/0.5789866360026142,1.1150239897869596/0.5007834826211551/-0.47324181397373877
9625.071747088,TRACKING,0.3086511791236799/-0.37176432220611294/-0.6664048402732016/0.567829772119154,1.0236709716161212/0.47057103277483775/-0.4883884184044689
9625.271525088,TRACKING,0.30477873421432544/-0.3687045518267076/-0.6703767575034434/0.5672408668857669,0.9386220925270307/0.4318347067067399/-0.5016333131944737
9625.438778088,TRACKING,0.30456697670776134/-0.3591525134083332/-0.6709160086328335/0.5728180022018569,0.8627932212190059/0.37627140386595775/-0.49803886869506536
9625.638578088,TRACKING,0.29643538870144626/-0.3524464855910206/-0.672612320892619/0.5792240735780971,0.7900448827943828/0.3019158249080299/-0.4899706114721795
9625.873281088,TRACKING,0.2849543530817699/-0.34412300973703697/-0.6863117265500585/0.5738962500523993,0.7202883054349872/0.2391611879797753/-0.4952662143973461
9626.040759088,TRACKING,0.2774160324988314/-0.33591109462052526/-0.6937700337621479/0.5734871762798031,0.672064103444518/0.20514908358002742/-0.5069911515061121
9626.340650088,TRACKING,0.26064303205084555/-0.30342742217846164/-0.7004880798366718/0.5910277198983677,0.5518022682479429/0.07340300555938968/-0.49225765061393983
9626.440456088,TRACKING,0.25121782779966656/-0.28546727858531656/-0.7086739817366773/0.594289098545135,0.5164266954440657/0.044956121517646414/-0.48448540089103354
9626.672650088,TRACKING,0.22507945215705913/-0.2735510344540884/-0.7204887472185617/0.5961588255667352,0.43267298183184894/-0.011426033548622962/-0.49071094171184687
9626.872356088,TRACKING,0.2110836013498518/-0.26847271370189085/-0.7284616965401406/0.5938939120146469,0.3757208683555726/-0.07202567356135837/-0.49226786388831023
9627.074844088,TRACKING,0.20412566325495615/-0.2642373259427422/-0.721841917599718/0.6061814144201357,0.3224672753668179/-0.155630655610637/-0.496870744124405
